,INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
645,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1994,18,All ages,0.0,5.0,
646,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1995,19,All ages,0.0,4.9,
647,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1996,20,All ages,0.0,4.8,
648,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1997,21,All ages,0.0,5.1,
649,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1998,22,All ages,0.0,5.0,
650,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,1999,23,All ages,0.0,4.7,
651,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2000,24,All ages,0.0,4.7,
652,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2001,25,All ages,0.0,4.8,
653,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2002,26,All ages,0.0,5.1,
654,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2003,27,All ages,0.0,5.1,
655,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2004,28,All ages,0.0,5.5,
656,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2005,29,All ages,0.0,5.3,
657,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2006,30,All ages,0.0,5.6,
658,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2007,31,All ages,0.0,5.8,
659,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2008,32,All ages,0.0,6.0,
660,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2009,33,All ages,0.0,6.1,
661,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2010,34,All ages,0.0,6.2,
662,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2011,35,All ages,0.0,6.7,
663,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2012,36,All ages,0.0,6.9,
664,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2013,37,All ages,0.0,7.1,
665,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2014,38,All ages,0.0,7.5,
666,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2015,39,All ages,0.0,7.8,
667,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2016,40,All ages,0.0,7.9,
668,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2017,41,All ages,0.0,7.9,
669,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: White,6.21,2018,42,All ages,0.0,8.0,
670,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1950,1,All ages,0.0,,...
671,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1960,2,All ages,0.0,,...
672,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1970,3,All ages,0.0,,...
673,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1980,4,All ages,0.0,,...
674,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1981,5,All ages,0.0,,...
675,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1982,6,All ages,0.0,,...
676,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1983,7,All ages,0.0,,...
677,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1984,8,All ages,0.0,,...
678,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1985,9,All ages,0.0,,...
679,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1986,10,All ages,0.0,,...
680,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1987,11,All ages,0.0,,...
681,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1988,12,All ages,0.0,,...
682,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1989,13,All ages,0.0,,...
683,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1990,14,All ages,0.0,,...
684,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1991,15,All ages,0.0,,...
685,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1992,16,All ages,0.0,,...
686,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1993,17,All ages,0.0,,...
687,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1994,18,All ages,0.0,,...
688,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1995,19,All ages,0.0,,...
689,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1996,20,All ages,0.0,,...
690,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1997,21,All ages,0.0,,...
691,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1998,22,All ages,0.0,,...
692,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,1999,23,All ages,0.0,1.7,
693,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2000,24,All ages,0.0,1.8,
694,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2001,25,All ages,0.0,1.8,
695,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2002,26,All ages,0.0,1.6,
696,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2003,27,All ages,0.0,1.9,
697,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2004,28,All ages,0.0,1.8,
698,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Total,0,All persons,0.0,1980,4,All ages,0.0,11.9,
699,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2005,29,All ages,0.0,1.9,
700,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2006,30,All ages,0.0,1.4,
701,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2007,31,All ages,0.0,1.7,
702,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2008,32,All ages,0.0,1.7,
703,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2009,33,All ages,0.0,1.9,
704,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2010,34,All ages,0.0,1.9,
705,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2011,35,All ages,0.0,1.9,
706,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2012,36,All ages,0.0,2.1,
707,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2013,37,All ages,0.0,2.0,
708,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2014,38,All ages,0.0,2.1,
709,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2015,39,All ages,0.0,2.1,
710,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2016,40,All ages,0.0,2.4,
711,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2017,41,All ages,0.0,2.8,
712,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Not Hispanic or Latino: Black or African American,6.22,2018,42,All ages,0.0,2.9,
713,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Hispanic or Latino: All races,6.23,1950,1,All ages,0.0,,...
714,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Hispanic or Latino: All races,6.23,1960,2,All ages,0.0,,...
715,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Hispanic or Latino: All races,6.23,1970,3,All ages,0.0,,...
716,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Hispanic or Latino: All races,6.23,1980,4,All ages,0.0,,...
717,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Hispanic or Latino: All races,6.23,1981,5,All ages,0.0,,...
718,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Hispanic or Latino: All races,6.23,1982,6,All ages,0.0,,...
719,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Hispanic or Latino: All races,6.23,1983,7,All ages,0.0,,...
720,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Hispanic or Latino: All races,6.23,1984,8,All ages,0.0,,...
721,Death rates for suicide,"Deaths per 100,000 resident population, age-adjusted",1,Sex and race and Hispanic origin,6,Female: Hispanic or Latino: All races,6.23,1985,9,All ages,0.0,1.9,
